test_run_id,agent_version,provider,model,test_case_id,attempt,metric_name,numerator,denominator,score,threshold,passed,explanation
8bad21f1-46df-4e67-a1d6-ce195642476b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,2,date_accuracy,5,5,1.0000,,,
8bad21f1-46df-4e67-a1d6-ce195642476b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,2,detection_rate,5,5,1.0000,,,
8bad21f1-46df-4e67-a1d6-ce195642476b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,2,hallucination_rate,0,5,0.0000,,,
8bad21f1-46df-4e67-a1d6-ce195642476b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,2,negation_false_negative,0,5,0.0000,,,
8bad21f1-46df-4e67-a1d6-ce195642476b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,2,negation_false_positive,0,5,0.0000,,,
8bad21f1-46df-4e67-a1d6-ce195642476b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,2,negation_handling,5,5,1.0000,,,
8bad21f1-46df-4e67-a1d6-ce195642476b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,2,schema_adherence,1,1,1.0000,,,
8bad21f1-46df-4e67-a1d6-ce195642476b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,2,type_accuracy,5,5,1.0000,,,
168b152d-3bba-447a-8cfd-67c4ee4228d5,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,3,attribution_accuracy,4,5,0.8000,,,
168b152d-3bba-447a-8cfd-67c4ee4228d5,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,3,date_accuracy,5,5,1.0000,,,
168b152d-3bba-447a-8cfd-67c4ee4228d5,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,3,detection_rate,5,5,1.0000,,,
168b152d-3bba-447a-8cfd-67c4ee4228d5,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,3,hallucination_rate,0,5,0.0000,,,
168b152d-3bba-447a-8cfd-67c4ee4228d5,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,3,negation_false_negative,0,5,0.0000,,,
168b152d-3bba-447a-8cfd-67c4ee4228d5,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,3,negation_false_positive,0,5,0.0000,,,
168b152d-3bba-447a-8cfd-67c4ee4228d5,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,3,negation_handling,5,5,1.0000,,,
168b152d-3bba-447a-8cfd-67c4ee4228d5,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,3,schema_adherence,1,1,1.0000,,,
168b152d-3bba-447a-8cfd-67c4ee4228d5,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_013,3,type_accuracy,5,5,1.0000,,,
bd32ce1a-2917-44d6-b0c2-e790a830d59d,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,1,attribution_accuracy,1,1,1.0000,,,
bd32ce1a-2917-44d6-b0c2-e790a830d59d,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,1,date_accuracy,1,1,1.0000,,,
bd32ce1a-2917-44d6-b0c2-e790a830d59d,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,1,detection_rate,1,1,1.0000,,,
bd32ce1a-2917-44d6-b0c2-e790a830d59d,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,1,hallucination_rate,0,1,0.0000,,,
bd32ce1a-2917-44d6-b0c2-e790a830d59d,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,1,negation_false_negative,0,1,0.0000,,,
bd32ce1a-2917-44d6-b0c2-e790a830d59d,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,1,negation_false_positive,0,1,0.0000,,,
bd32ce1a-2917-44d6-b0c2-e790a830d59d,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,1,negation_handling,1,1,1.0000,,,
bd32ce1a-2917-44d6-b0c2-e790a830d59d,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,1,schema_adherence,1,1,1.0000,,,
bd32ce1a-2917-44d6-b0c2-e790a830d59d,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,1,type_accuracy,1,1,1.0000,,,
edd923bb-285d-487f-932b-bb64b41f4a08,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,2,attribution_accuracy,1,1,1.0000,,,
edd923bb-285d-487f-932b-bb64b41f4a08,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,2,date_accuracy,1,1,1.0000,,,
edd923bb-285d-487f-932b-bb64b41f4a08,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,2,detection_rate,1,1,1.0000,,,
edd923bb-285d-487f-932b-bb64b41f4a08,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,2,hallucination_rate,0,1,0.0000,,,
edd923bb-285d-487f-932b-bb64b41f4a08,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,2,negation_false_negative,0,1,0.0000,,,
edd923bb-285d-487f-932b-bb64b41f4a08,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,2,negation_false_positive,0,1,0.0000,,,
edd923bb-285d-487f-932b-bb64b41f4a08,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,2,negation_handling,1,1,1.0000,,,
edd923bb-285d-487f-932b-bb64b41f4a08,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,2,schema_adherence,1,1,1.0000,,,
edd923bb-285d-487f-932b-bb64b41f4a08,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,2,type_accuracy,1,1,1.0000,,,
8f32a7b3-164a-4281-ad2a-fc6e40ee5a2b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,3,attribution_accuracy,1,1,1.0000,,,
8f32a7b3-164a-4281-ad2a-fc6e40ee5a2b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,3,date_accuracy,1,1,1.0000,,,
8f32a7b3-164a-4281-ad2a-fc6e40ee5a2b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,3,detection_rate,1,1,1.0000,,,
8f32a7b3-164a-4281-ad2a-fc6e40ee5a2b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,3,hallucination_rate,0,1,0.0000,,,
8f32a7b3-164a-4281-ad2a-fc6e40ee5a2b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,3,negation_false_negative,0,1,0.0000,,,
8f32a7b3-164a-4281-ad2a-fc6e40ee5a2b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,3,negation_false_positive,0,1,0.0000,,,
8f32a7b3-164a-4281-ad2a-fc6e40ee5a2b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,3,negation_handling,1,1,1.0000,,,
8f32a7b3-164a-4281-ad2a-fc6e40ee5a2b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,3,schema_adherence,1,1,1.0000,,,
8f32a7b3-164a-4281-ad2a-fc6e40ee5a2b,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_014,3,type_accuracy,1,1,1.0000,,,
b0568124-1ca4-46ff-aae1-7d391b88a248,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,1,attribution_accuracy,1,1,1.0000,,,
b0568124-1ca4-46ff-aae1-7d391b88a248,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,1,date_accuracy,1,1,1.0000,,,
b0568124-1ca4-46ff-aae1-7d391b88a248,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,1,detection_rate,1,1,1.0000,,,
b0568124-1ca4-46ff-aae1-7d391b88a248,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,1,hallucination_rate,0,1,0.0000,,,
b0568124-1ca4-46ff-aae1-7d391b88a248,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,1,negation_false_negative,0,1,0.0000,,,
b0568124-1ca4-46ff-aae1-7d391b88a248,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,1,negation_false_positive,0,1,0.0000,,,
b0568124-1ca4-46ff-aae1-7d391b88a248,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,1,negation_handling,1,1,1.0000,,,
b0568124-1ca4-46ff-aae1-7d391b88a248,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,1,schema_adherence,1,1,1.0000,,,
b0568124-1ca4-46ff-aae1-7d391b88a248,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,1,type_accuracy,1,1,1.0000,,,
a4fe0301-6c06-4b7b-afa0-414a8c8f1184,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,2,attribution_accuracy,1,1,1.0000,,,
a4fe0301-6c06-4b7b-afa0-414a8c8f1184,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,2,date_accuracy,1,1,1.0000,,,
a4fe0301-6c06-4b7b-afa0-414a8c8f1184,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,2,detection_rate,1,1,1.0000,,,
a4fe0301-6c06-4b7b-afa0-414a8c8f1184,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,2,hallucination_rate,0,1,0.0000,,,
a4fe0301-6c06-4b7b-afa0-414a8c8f1184,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,2,negation_false_negative,0,1,0.0000,,,
a4fe0301-6c06-4b7b-afa0-414a8c8f1184,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,2,negation_false_positive,0,1,0.0000,,,
a4fe0301-6c06-4b7b-afa0-414a8c8f1184,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,2,negation_handling,1,1,1.0000,,,
a4fe0301-6c06-4b7b-afa0-414a8c8f1184,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,2,schema_adherence,1,1,1.0000,,,
a4fe0301-6c06-4b7b-afa0-414a8c8f1184,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,2,type_accuracy,1,1,1.0000,,,
5f9a63e4-5312-4fe5-9a3b-4027cd1b5b35,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,3,attribution_accuracy,1,1,1.0000,,,
5f9a63e4-5312-4fe5-9a3b-4027cd1b5b35,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,3,date_accuracy,1,1,1.0000,,,
5f9a63e4-5312-4fe5-9a3b-4027cd1b5b35,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,3,detection_rate,1,1,1.0000,,,
5f9a63e4-5312-4fe5-9a3b-4027cd1b5b35,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,3,hallucination_rate,0,1,0.0000,,,
5f9a63e4-5312-4fe5-9a3b-4027cd1b5b35,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,3,negation_false_negative,0,1,0.0000,,,
5f9a63e4-5312-4fe5-9a3b-4027cd1b5b35,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,3,negation_false_positive,0,1,0.0000,,,
5f9a63e4-5312-4fe5-9a3b-4027cd1b5b35,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,3,negation_handling,1,1,1.0000,,,
5f9a63e4-5312-4fe5-9a3b-4027cd1b5b35,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,3,schema_adherence,1,1,1.0000,,,
5f9a63e4-5312-4fe5-9a3b-4027cd1b5b35,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_015,3,type_accuracy,1,1,1.0000,,,
bcd7f171-ae5b-4020-acc8-9408f0b157b3,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,1,attribution_accuracy,4,4,1.0000,,,
bcd7f171-ae5b-4020-acc8-9408f0b157b3,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,1,date_accuracy,1,4,0.2500,,,
bcd7f171-ae5b-4020-acc8-9408f0b157b3,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,1,detection_rate,4,4,1.0000,,,
bcd7f171-ae5b-4020-acc8-9408f0b157b3,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,1,hallucination_rate,0,4,0.0000,,,
bcd7f171-ae5b-4020-acc8-9408f0b157b3,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,1,negation_false_negative,0,4,0.0000,,,
bcd7f171-ae5b-4020-acc8-9408f0b157b3,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,1,negation_false_positive,0,4,0.0000,,,
bcd7f171-ae5b-4020-acc8-9408f0b157b3,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,1,negation_handling,4,4,1.0000,,,
bcd7f171-ae5b-4020-acc8-9408f0b157b3,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,1,schema_adherence,1,1,1.0000,,,
bcd7f171-ae5b-4020-acc8-9408f0b157b3,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,1,type_accuracy,4,4,1.0000,,,
f98dbd51-aa5b-41a0-b33c-7bf4d8be0f9c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,2,attribution_accuracy,4,4,1.0000,,,
f98dbd51-aa5b-41a0-b33c-7bf4d8be0f9c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,2,date_accuracy,1,4,0.2500,,,
f98dbd51-aa5b-41a0-b33c-7bf4d8be0f9c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,2,detection_rate,4,4,1.0000,,,
f98dbd51-aa5b-41a0-b33c-7bf4d8be0f9c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,2,hallucination_rate,0,4,0.0000,,,
f98dbd51-aa5b-41a0-b33c-7bf4d8be0f9c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,2,negation_false_negative,0,4,0.0000,,,
f98dbd51-aa5b-41a0-b33c-7bf4d8be0f9c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,2,negation_false_positive,0,4,0.0000,,,
f98dbd51-aa5b-41a0-b33c-7bf4d8be0f9c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,2,negation_handling,4,4,1.0000,,,
f98dbd51-aa5b-41a0-b33c-7bf4d8be0f9c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,2,schema_adherence,1,1,1.0000,,,
f98dbd51-aa5b-41a0-b33c-7bf4d8be0f9c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,2,type_accuracy,4,4,1.0000,,,
a2c23f0e-a8dd-4cbc-bd5c-d858f16ce1fb,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,3,attribution_accuracy,4,4,1.0000,,,
a2c23f0e-a8dd-4cbc-bd5c-d858f16ce1fb,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,3,date_accuracy,1,4,0.2500,,,
a2c23f0e-a8dd-4cbc-bd5c-d858f16ce1fb,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,3,detection_rate,4,4,1.0000,,,
a2c23f0e-a8dd-4cbc-bd5c-d858f16ce1fb,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,3,hallucination_rate,0,4,0.0000,,,
a2c23f0e-a8dd-4cbc-bd5c-d858f16ce1fb,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,3,negation_false_negative,0,4,0.0000,,,
a2c23f0e-a8dd-4cbc-bd5c-d858f16ce1fb,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,3,negation_false_positive,0,4,0.0000,,,
a2c23f0e-a8dd-4cbc-bd5c-d858f16ce1fb,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,3,negation_handling,4,4,1.0000,,,
a2c23f0e-a8dd-4cbc-bd5c-d858f16ce1fb,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,3,schema_adherence,1,1,1.0000,,,
a2c23f0e-a8dd-4cbc-bd5c-d858f16ce1fb,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_016,3,type_accuracy,4,4,1.0000,,,
686ab9bc-b159-4598-92be-7c2129314364,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,1,attribution_accuracy,2,2,1.0000,,,
686ab9bc-b159-4598-92be-7c2129314364,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,1,date_accuracy,2,2,1.0000,,,
686ab9bc-b159-4598-92be-7c2129314364,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,1,detection_rate,2,2,1.0000,,,
686ab9bc-b159-4598-92be-7c2129314364,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,1,hallucination_rate,0,2,0.0000,,,
686ab9bc-b159-4598-92be-7c2129314364,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,1,negation_false_negative,0,2,0.0000,,,
686ab9bc-b159-4598-92be-7c2129314364,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,1,negation_false_positive,0,2,0.0000,,,
686ab9bc-b159-4598-92be-7c2129314364,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,1,negation_handling,2,2,1.0000,,,
686ab9bc-b159-4598-92be-7c2129314364,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,1,schema_adherence,1,1,1.0000,,,
686ab9bc-b159-4598-92be-7c2129314364,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,1,type_accuracy,2,2,1.0000,,,
6bd3e48a-9706-472b-83ef-9dd54cfae252,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,2,attribution_accuracy,2,2,1.0000,,,
6bd3e48a-9706-472b-83ef-9dd54cfae252,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,2,date_accuracy,2,2,1.0000,,,
6bd3e48a-9706-472b-83ef-9dd54cfae252,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,2,detection_rate,2,2,1.0000,,,
6bd3e48a-9706-472b-83ef-9dd54cfae252,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,2,hallucination_rate,0,2,0.0000,,,
6bd3e48a-9706-472b-83ef-9dd54cfae252,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,2,negation_false_negative,0,2,0.0000,,,
6bd3e48a-9706-472b-83ef-9dd54cfae252,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,2,negation_false_positive,0,2,0.0000,,,
6bd3e48a-9706-472b-83ef-9dd54cfae252,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,2,negation_handling,2,2,1.0000,,,
6bd3e48a-9706-472b-83ef-9dd54cfae252,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,2,schema_adherence,1,1,1.0000,,,
6bd3e48a-9706-472b-83ef-9dd54cfae252,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,2,type_accuracy,2,2,1.0000,,,
c154b1c3-e2de-4909-bd86-0a9310a4d904,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,3,attribution_accuracy,2,2,1.0000,,,
c154b1c3-e2de-4909-bd86-0a9310a4d904,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,3,date_accuracy,2,2,1.0000,,,
c154b1c3-e2de-4909-bd86-0a9310a4d904,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,3,detection_rate,2,2,1.0000,,,
c154b1c3-e2de-4909-bd86-0a9310a4d904,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,3,hallucination_rate,0,2,0.0000,,,
c154b1c3-e2de-4909-bd86-0a9310a4d904,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,3,negation_false_negative,0,2,0.0000,,,
c154b1c3-e2de-4909-bd86-0a9310a4d904,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,3,negation_false_positive,0,2,0.0000,,,
c154b1c3-e2de-4909-bd86-0a9310a4d904,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,3,negation_handling,2,2,1.0000,,,
c154b1c3-e2de-4909-bd86-0a9310a4d904,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,3,schema_adherence,1,1,1.0000,,,
c154b1c3-e2de-4909-bd86-0a9310a4d904,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_017,3,type_accuracy,2,2,1.0000,,,
e743691b-9c6c-4f80-bff8-5d9c6848482c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,1,attribution_accuracy,3,3,1.0000,,,
e743691b-9c6c-4f80-bff8-5d9c6848482c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,1,date_accuracy,3,3,1.0000,,,
e743691b-9c6c-4f80-bff8-5d9c6848482c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,1,detection_rate,3,3,1.0000,,,
e743691b-9c6c-4f80-bff8-5d9c6848482c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,1,hallucination_rate,0,3,0.0000,,,
e743691b-9c6c-4f80-bff8-5d9c6848482c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,1,negation_false_negative,0,3,0.0000,,,
e743691b-9c6c-4f80-bff8-5d9c6848482c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,1,negation_false_positive,0,3,0.0000,,,
e743691b-9c6c-4f80-bff8-5d9c6848482c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,1,negation_handling,3,3,1.0000,,,
e743691b-9c6c-4f80-bff8-5d9c6848482c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,1,schema_adherence,1,1,1.0000,,,
e743691b-9c6c-4f80-bff8-5d9c6848482c,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,1,type_accuracy,3,3,1.0000,,,
53dbf316-fa17-47c2-b8ba-63ecbeb370ce,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,2,attribution_accuracy,3,3,1.0000,,,
53dbf316-fa17-47c2-b8ba-63ecbeb370ce,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,2,date_accuracy,3,3,1.0000,,,
53dbf316-fa17-47c2-b8ba-63ecbeb370ce,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,2,detection_rate,3,3,1.0000,,,
53dbf316-fa17-47c2-b8ba-63ecbeb370ce,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,2,hallucination_rate,0,3,0.0000,,,
53dbf316-fa17-47c2-b8ba-63ecbeb370ce,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,2,negation_false_negative,0,3,0.0000,,,
53dbf316-fa17-47c2-b8ba-63ecbeb370ce,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,2,negation_false_positive,0,3,0.0000,,,
53dbf316-fa17-47c2-b8ba-63ecbeb370ce,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,2,negation_handling,3,3,1.0000,,,
53dbf316-fa17-47c2-b8ba-63ecbeb370ce,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,2,schema_adherence,1,1,1.0000,,,
53dbf316-fa17-47c2-b8ba-63ecbeb370ce,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,2,type_accuracy,3,3,1.0000,,,
fa4fd856-48ab-43af-8f5f-1c108b82a0db,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,3,attribution_accuracy,3,3,1.0000,,,
fa4fd856-48ab-43af-8f5f-1c108b82a0db,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,3,date_accuracy,3,3,1.0000,,,
fa4fd856-48ab-43af-8f5f-1c108b82a0db,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,3,detection_rate,3,3,1.0000,,,
fa4fd856-48ab-43af-8f5f-1c108b82a0db,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,3,hallucination_rate,0,3,0.0000,,,
fa4fd856-48ab-43af-8f5f-1c108b82a0db,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,3,negation_false_negative,0,3,0.0000,,,
fa4fd856-48ab-43af-8f5f-1c108b82a0db,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,3,negation_false_positive,0,3,0.0000,,,
fa4fd856-48ab-43af-8f5f-1c108b82a0db,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,3,negation_handling,3,3,1.0000,,,
fa4fd856-48ab-43af-8f5f-1c108b82a0db,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,3,schema_adherence,1,1,1.0000,,,
fa4fd856-48ab-43af-8f5f-1c108b82a0db,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_018,3,type_accuracy,3,3,1.0000,,,
d594de71-d301-4c65-9455-f3ad14652e96,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,1,attribution_accuracy,1,1,1.0000,,,
d594de71-d301-4c65-9455-f3ad14652e96,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,1,date_accuracy,1,1,1.0000,,,
d594de71-d301-4c65-9455-f3ad14652e96,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,1,detection_rate,1,1,1.0000,,,
d594de71-d301-4c65-9455-f3ad14652e96,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,1,hallucination_rate,1,2,0.5000,,,
d594de71-d301-4c65-9455-f3ad14652e96,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,1,negation_false_negative,0,1,0.0000,,,
d594de71-d301-4c65-9455-f3ad14652e96,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,1,negation_false_positive,0,1,0.0000,,,
d594de71-d301-4c65-9455-f3ad14652e96,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,1,negation_handling,1,1,1.0000,,,
d594de71-d301-4c65-9455-f3ad14652e96,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,1,schema_adherence,1,1,1.0000,,,
d594de71-d301-4c65-9455-f3ad14652e96,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,1,type_accuracy,1,1,1.0000,,,
96c74947-c506-404d-95b0-5dda70b59eda,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,2,attribution_accuracy,1,1,1.0000,,,
96c74947-c506-404d-95b0-5dda70b59eda,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,2,date_accuracy,1,1,1.0000,,,
96c74947-c506-404d-95b0-5dda70b59eda,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,2,detection_rate,1,1,1.0000,,,
96c74947-c506-404d-95b0-5dda70b59eda,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,2,hallucination_rate,1,2,0.5000,,,
96c74947-c506-404d-95b0-5dda70b59eda,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,2,negation_false_negative,0,1,0.0000,,,
96c74947-c506-404d-95b0-5dda70b59eda,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,2,negation_false_positive,0,1,0.0000,,,
96c74947-c506-404d-95b0-5dda70b59eda,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,2,negation_handling,1,1,1.0000,,,
96c74947-c506-404d-95b0-5dda70b59eda,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,2,schema_adherence,1,1,1.0000,,,
96c74947-c506-404d-95b0-5dda70b59eda,v0,gemini,gemini/gemini-3.1-flash-lite-preview,memo_019,2,type_accuracy,1,1,1.0000,,,
